Edition,City,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
1912,Stockholm,Aquatics,Swimming,"FLETCHER, Jennie",GBR,Women,100m freestyle,W,Bronze
1912,Stockholm,Aquatics,Swimming,"DURACK, Fanny",ANZ,Women,100m freestyle,W,Gold
1912,Stockholm,Aquatics,Swimming,"WYLIE, Wilhelmina",ANZ,Women,100m freestyle,W,Silver
1912,Stockholm,Aquatics,Swimming,"HARDWICK, Harold H.",ANZ,Men,1500m freestyle,M,Bronze
1912,Stockholm,Aquatics,Swimming,"HODGSON, George Ritchie",CAN,Men,1500m freestyle,M,Gold
1912,Stockholm,Aquatics,Swimming,"HATFIELD, John Gatenby",GBR,Men,1500m freestyle,M,Silver
1912,Stockholm,Aquatics,Swimming,"MALISCH, Kurt Paul",GER,Men,200m breaststroke,M,Bronze
1912,Stockholm,Aquatics,Swimming,"BATHE, Walter",GER,Men,200m breaststroke,M,Gold
1912,Stockholm,Aquatics,Swimming,"LÜTZOW, Willy",GER,Men,200m breaststroke,M,Silver
1912,Stockholm,Aquatics,Swimming,"COURTMAN, Percy",GBR,Men,400m breaststroke,M,Bronze
1912,Stockholm,Aquatics,Swimming,"BATHE, Walter",GER,Men,400m breaststroke,M,Gold
1912,Stockholm,Aquatics,Swimming,"HENNING, Tor",SWE,Men,400m breaststroke,M,Silver
1912,Stockholm,Aquatics,Swimming,"HARDWICK, Harold H.",ANZ,Men,400m freestyle,M,Bronze
1912,Stockholm,Aquatics,Swimming,"HODGSON, George Ritchie",CAN,Men,400m freestyle,M,Gold
1912,Stockholm,Aquatics,Swimming,"HATFIELD, John Gatenby",GBR,Men,400m freestyle,M,Silver
1912,Stockholm,Aquatics,Swimming,"ADLER, Margarete",AUT,Women,4x100m freestyle relay,W,Bronze
1912,Stockholm,Aquatics,Swimming,"MILCH, Klara",AUT,Women,4x100m freestyle relay,W,Bronze
1912,Stockholm,Aquatics,Swimming,"STICKER, Josephine",AUT,Women,4x100m freestyle relay,W,Bronze
1912,Stockholm,Aquatics,Swimming,"ZAHOUREK, Bertha",AUT,Women,4x100m freestyle relay,W,Bronze
1912,Stockholm,Aquatics,Swimming,"FLETCHER, Jennie",GBR,Women,4x100m freestyle relay,W,Gold
1912,Stockholm,Aquatics,Swimming,"MOORE, Isabella Mary",GBR,Women,4x100m freestyle relay,W,Gold
1912,Stockholm,Aquatics,Swimming,"SPEIRS, Annie",GBR,Women,4x100m freestyle relay,W,Gold
1912,Stockholm,Aquatics,Swimming,"STEER, Irene",GBR,Women,4x100m freestyle relay,W,Gold
1912,Stockholm,Aquatics,Swimming,"DRESSEL, Wally",GER,Women,4x100m freestyle relay,W,Silver
1912,Stockholm,Aquatics,Swimming,"OTTO, Louise",GER,Women,4x100m freestyle relay,W,Silver
1912,Stockholm,Aquatics,Swimming,"ROSENBERG, Grete",GER,Women,4x100m freestyle relay,W,Silver
1912,Stockholm,Aquatics,Swimming,"STINDT, Hermine",GER,Women,4x100m freestyle relay,W,Silver
1912,Stockholm,Aquatics,Swimming,"BATTERSBY, Thomas Sidney",GBR,Men,4x200m freestyle relay,M,Bronze
1912,Stockholm,Aquatics,Swimming,"FOSTER, William",GBR,Men,4x200m freestyle relay,M,Bronze
1912,Stockholm,Aquatics,Swimming,"HATFIELD, John Gatenby",GBR,Men,4x200m freestyle relay,M,Bronze
1912,Stockholm,Aquatics,Swimming,"TAYLOR, Henry",GBR,Men,4x200m freestyle relay,M,Bronze
1912,Stockholm,Aquatics,Swimming,"BOARDMAN, Leslie",ANZ,Men,4x200m freestyle relay,M,Gold
1912,Stockholm,Aquatics,Swimming,"CHAMPION, Malcolm",ANZ,Men,4x200m freestyle relay,M,Gold
1912,Stockholm,Aquatics,Swimming,"HARDWICK, Harold H.",ANZ,Men,4x200m freestyle relay,M,Gold
1912,Stockholm,Aquatics,Swimming,"HEALY, Cecil",ANZ,Men,4x200m freestyle relay,M,Gold
1912,Stockholm,Aquatics,Swimming,"HEBNER, Harry J.",USA,Men,4x200m freestyle relay,M,Silver
1912,Stockholm,Aquatics,Swimming,"HUSZAGH, Kenneth",USA,Men,4x200m freestyle relay,M,Silver
1912,Stockholm,Aquatics,Swimming,"KAHANAMOKU, Duke Paoa",USA,Men,4x200m freestyle relay,M,Silver
1912,Stockholm,Aquatics,Swimming,"MCGILLIVRAY, Perry",USA,Men,4x200m freestyle relay,M,Silver
1912,Stockholm,Aquatics,Water polo,"BOIN, Victor",BEL,Men,water polo,M,Bronze
1912,Stockholm,Aquatics,Water polo,"COURBET, Félicien",BEL,Men,water polo,M,Bronze
1912,Stockholm,Aquatics,Water polo,"DONNERS, Hermann",BEL,Men,water polo,M,Bronze
1912,Stockholm,Aquatics,Water polo,"DURANT, Albert",BEL,Men,water polo,M,Bronze
1912,Stockholm,Aquatics,Water polo,"GREGOIRE, Oscar",BEL,Men,water polo,M,Bronze
1912,Stockholm,Aquatics,Water polo,"MEYBOOM, Herman",BEL,Men,water polo,M,Bronze
